,_id,Dt_Fat,Dt_Entrega,Mes_Base,Ano_Exec,CO_Fabrica,CO_Cliente,Tp_Operacao,Incoterm,Veiculo,Qtd_Transp,Moeda,Vlr_Frete,flag_dt_consist
64750,6422fe59deb0deaf178f816c,2021-07-24,2021-07-24,Jul,2021,3424402,2310,VD,CIF,P24,2400.0,BRL,11146.0,False
64765,6422fe59deb0deaf178f817b,2021-07-25,2021-07-25,Jul,2021,3403208,2346,VD,FOB,P12,1600.0,BRL,0.0,False
64789,6422fe59deb0deaf178f8193,2021-07-28,2021-07-28,Jul,2021,3424402,2331,VD,CIF,P12,1200.0,BRL,2791.0,False
64800,6422fe59deb0deaf178f819e,2021-07-29,2021-07-29,Jul,2021,3423909,2338,VD,CIF,P24,2400.0,BRL,13493.0,False
64815,6422fe59deb0deaf178f81ad,2021-07-29,2021-07-29,Jul,2021,3424402,2338,VD,CIF,P12,1200.0,BRL,6850.0,False
64820,6422fe59deb0deaf178f81b2,2021-07-31,2021-07-29,Jul,2021,3423909,2320,VD,FOB,P24,2400.0,BRL,0.0,False
64840,6422fe59deb0deaf178f81c6,2021-08-01,2021-07-30,Ago,2021,3424402,2342,VD,CIF,P12,1600.0,BRL,6143.0,False
64868,6422fe59deb0deaf178f81e2,2021-07-08,2021-07-07,Jul,2021,3423909,2343,DV,CIF,P12,-1800.0,BRL,6720.0,False
64872,6422fe59deb0deaf178f81e6,2021-07-07,2021-07-05,Jul,2021,3403208,2319,DV,CIF,P12,-1600.0,BRL,9652.0,False
64881,6422fe59deb0deaf178f81ef,2021-07-07,2021-07-07,Jul,2021,3424402,2347,VD,CIF,P12,1800.0,BRL,6727.0,False
64886,6422fe59deb0deaf178f81f4,2021-07-07,2021-07-07,Jul,2021,3403208,2342,VD,CIF,P12,1200.0,BRL,7820.0,False
64907,6422fe59deb0deaf178f8209,2021-07-12,2021-07-09,Jul,2021,3424402,2346,VD,FOB,P12,1200.0,BRL,0.0,False
64923,6422fe59deb0deaf178f8219,2021-07-20,2021-07-19,Jul,2021,3423909,2326,VD,CIF,P12,1200.0,BRL,6653.0,False
64929,6422fe59deb0deaf178f821f,2021-07-30,2021-07-28,Jul,2021,3424402,2332,VD,FOB,P24,2400.0,BRL,0.0,False
64947,6422fe59deb0deaf178f8231,2021-07-05,2021-07-05,Jul,2021,3424402,2339,VD,FOB,P12,1200.0,BRL,0.0,False
64958,6422fe59deb0deaf178f823c,2021-07-03,2021-07-03,Jul,2021,3423909,2321,DV,FOB,P24,-3000.0,BRL,0.0,False
64966,6422fe59deb0deaf178f8244,2021-07-03,2021-07-03,Jul,2021,3424402,2316,DV,CIF,P12,-1800.0,BRL,5196.0,False
64991,6422fe5adeb0deaf178f825d,2021-07-08,2021-07-08,Jul,2021,3403208,2341,VD,CIF,P24,2800.0,BRL,10666.0,False
64996,6422fe5adeb0deaf178f8262,2021-07-10,2021-07-09,Jul,2021,3423909,2305,VD,CIF,P12,1800.0,BRL,3789.0,False
65001,6422fe5bdeb0deaf178f8267,2021-07-09,2021-07-09,Jul,2021,3424402,2302,VD,FOB,P12,1200.0,BRL,0.0,False
65010,6422fe5bdeb0deaf178f8270,2021-07-12,2021-07-12,Jul,2021,3403208,2311,VD,CIF,P12,1600.0,BRL,5330.0,False
65016,6422fe5bdeb0deaf178f8276,2021-07-11,2021-07-10,Jul,2021,3424402,2339,VD,FOB,P24,3000.0,BRL,0.0,False
65026,6422fe5bdeb0deaf178f8280,2021-07-11,2021-07-11,Jul,2021,3423909,2301,DV,FOB,P12,-1800.0,BRL,0.0,False
65031,6422fe5bdeb0deaf178f8285,2021-07-12,2021-07-12,Jul,2021,3403208,2330,VD,FOB,P12,1800.0,BRL,0.0,False
65033,6422fe5bdeb0deaf178f8287,2021-07-13,2021-07-12,Jul,2021,3423909,2349,DV,FOB,P24,-2400.0,BRL,0.0,False
65034,6422fe5bdeb0deaf178f8288,2021-07-12,2021-07-12,Jul,2021,3423909,2328,VD,CIF,P12,1800.0,BRL,6003.0,False
65038,6422fe5bdeb0deaf178f828c,2021-07-12,2021-07-12,Jul,2021,3423909,2345,DV,CIF,P24,-2800.0,BRL,8436.0,False
65058,6422fe5bdeb0deaf178f82a0,2021-07-17,2021-07-17,Jul,2021,3403208,2318,VD,CIF,P24,2800.0,BRL,10486.0,False
65062,6422fe5bdeb0deaf178f82a4,2021-07-19,2021-07-16,Jul,2021,3423909,2317,VD,FOB,P12,1200.0,BRL,0.0,False
65065,6422fe5bdeb0deaf178f82a7,2021-07-19,2021-07-18,Jul,2021,3424402,2305,VD,CIF,P24,3000.0,BRL,14163.0,False
65081,6422fe5bdeb0deaf178f82b7,2021-07-22,2021-07-22,Jul,2021,3423909,2344,DV,CIF,P12,-1600.0,BRL,7751.0,False
65092,6422fe5bdeb0deaf178f82c2,2021-07-23,2021-07-23,Jul,2021,3403208,2319,VD,CIF,P12,1800.0,BRL,5762.0,False
65099,6422fe5bdeb0deaf178f82c9,2021-07-24,2021-07-24,Jul,2021,3423909,2308,VD,CIF,P24,2400.0,BRL,10400.0,False
65107,6422fe5bdeb0deaf178f82d1,2021-07-30,2021-07-30,Jul,2021,3423909,2337,VD,CIF,P24,2800.0,BRL,12547.0,False
65108,6422fe5bdeb0deaf178f82d2,2021-07-31,2021-07-30,Jul,2021,3424402,2327,DV,FOB,P24,-3000.0,BRL,0.0,False
65139,6422fe5bdeb0deaf178f82f1,2021-07-28,2021-07-27,Jul,2021,3403208,2340,VD,CIF,P24,2400.0,BRL,12605.0,False
65170,6422fe5bdeb0deaf178f8310,2021-07-28,2021-07-28,Jul,2021,3403208,2349,VD,FOB,P12,1800.0,BRL,0.0,False
65172,6422fe5bdeb0deaf178f8312,2021-07-28,2021-07-27,Jul,2021,3424402,2328,VD,CIF,P12,1800.0,BRL,8148.0,False
65174,6422fe5bdeb0deaf178f8314,2021-07-30,2021-07-27,Jul,2021,3403208,2347,DV,CIF,P24,-2400.0,BRL,13636.0,False
65188,6422fe5bdeb0deaf178f8322,2021-07-28,2021-07-26,Jul,2021,3423909,2313,DV,FOB,P12,-1200.0,BRL,0.0,False
65196,6422fe5bdeb0deaf178f832a,2021-07-03,2021-07-03,Jul,2021,3423909,2308,DV,CIF,P12,-1600.0,BRL,5710.0,False
65231,6422fe5bdeb0deaf178f834d,2021-07-13,2021-07-13,Jul,2021,3423909,2340,DV,CIF,P12,-1200.0,BRL,7046.0,False
65238,6422fe5bdeb0deaf178f8354,2021-07-06,2021-07-06,Jul,2021,3403208,2311,VD,CIF,P24,2800.0,BRL,10067.0,False
65262,6422fe5bdeb0deaf178f836c,2021-07-29,2021-07-29,Jul,2021,3423909,2313,VD,FOB,P24,2400.0,BRL,0.0,False
65288,6422fe5bdeb0deaf178f8386,2021-07-06,2021-07-06,Jul,2021,3424402,2340,DV,CIF,P24,-2400.0,BRL,9444.0,False
65295,6422fe5bdeb0deaf178f838d,2021-07-05,2021-07-05,Jul,2021,3424402,2333,VD,FOB,P24,2400.0,BRL,0.0,False
65297,6422fe5bdeb0deaf178f838f,2021-07-07,2021-07-05,Jul,2021,3424402,2348,VD,CIF,P24,2800.0,BRL,10503.0,False
65300,6422fe5bdeb0deaf178f8392,2021-07-09,2021-07-09,Jul,2021,3424402,2318,VD,CIF,P24,2400.0,BRL,14596.0,False
65304,6422fe5bdeb0deaf178f8396,2021-07-09,2021-07-08,Jul,2021,3423909,2347,VD,CIF,P24,2800.0,BRL,8938.0,False
65305,6422fe5bdeb0deaf178f8397,2021-07-09,2021-07-09,Jul,2021,3423909,2308,VD,CIF,P24,2400.0,BRL,8818.0,False
65322,6422fe5bdeb0deaf178f83a8,2021-07-19,2021-07-18,Jul,2021,3423909,2324,VD,FOB,P24,3000.0,BRL,0.0,False
65333,6422fe5bdeb0deaf178f83b3,2021-07-21,2021-07-20,Jul,2021,3403208,2348,VD,CIF,P12,1800.0,BRL,8941.0,False
65340,6422fe5bdeb0deaf178f83ba,2021-07-25,2021-07-24,Jul,2021,3403208,2313,VD,FOB,P12,1600.0,BRL,0.0,False
65348,6422fe5bdeb0deaf178f83c2,2021-07-27,2021-07-27,Jul,2021,3423909,2325,DV,FOB,P24,-2400.0,BRL,0.0,False
65349,6422fe5bdeb0deaf178f83c3,2021-07-27,2021-07-27,Jul,2021,3423909,2306,VD,CIF,P24,2800.0,BRL,13927.0,False
65355,6422fe5bdeb0deaf178f83c9,2021-07-27,2021-07-27,Jul,2021,3424402,2331,VD,CIF,P24,3000.0,BRL,8269.0,False
65358,6422fe5bdeb0deaf178f83cc,2021-07-03,2021-07-03,Jul,2021,3423909,2344,VD,CIF,P12,1600.0,BRL,4681.0,False
65367,6422fe5bdeb0deaf178f83d5,2021-07-04,2021-07-02,Jul,2021,3424402,2347,DV,CIF,P24,-2800.0,BRL,14247.0,False
65368,6422fe5bdeb0deaf178f83d6,2021-07-05,2021-07-04,Jul,2021,3403208,2314,VD,FOB,P24,3000.0,BRL,0.0,False
65371,6422fe5bdeb0deaf178f83d9,2021-07-03,2021-07-03,Jul,2021,3423909,2323,DV,FOB,P12,-1200.0,BRL,0.0,False
65392,6422fe5bdeb0deaf178f83ee,2021-07-06,2021-07-06,Jul,2021,3424402,2323,DV,FOB,P12,-1600.0,BRL,0.0,False
65403,6422fe5bdeb0deaf178f83f9,2021-07-06,2021-07-06,Jul,2021,3424402,2345,VD,CIF,P12,1200.0,BRL,3762.0,False
65406,6422fe5bdeb0deaf178f83fc,2021-07-06,2021-07-06,Jul,2021,3423909,2351,VD,FOB,P12,1800.0,BRL,0.0,False
65414,6422fe5bdeb0deaf178f8404,2021-07-06,2021-07-04,Jul,2021,3424402,2335,VD,CIF,P12,1200.0,BRL,8207.0,False
65420,6422fe5bdeb0deaf178f840a,2021-07-07,2021-07-07,Jul,2021,3423909,2322,DV,CIF,P12,-1800.0,BRL,7106.0,False
65421,6422fe5bdeb0deaf178f840b,2021-07-06,2021-07-05,Jul,2021,3403208,2336,VD,CIF,P24,2400.0,BRL,11905.0,False
65436,6422fe5bdeb0deaf178f841a,2021-07-06,2021-07-06,Jul,2021,3403208,2316,VD,CIF,P12,1800.0,BRL,7436.0,False
65437,6422fe5bdeb0deaf178f841b,2021-07-08,2021-07-08,Jul,2021,3403208,2343,VD,CIF,P24,2800.0,BRL,10749.0,False
65458,6422fe5bdeb0deaf178f8430,2021-07-09,2021-07-07,Jul,2021,3424402,2342,DV,CIF,P24,-2800.0,BRL,10464.0,False
65494,6422fe5bdeb0deaf178f8454,2021-07-11,2021-07-10,Jul,2021,3424402,2348,VD,CIF,P12,1600.0,BRL,6555.0,False
65535,6422fe5bdeb0deaf178f847d,2021-07-16,2021-07-15,Jul,2021,3424402,2313,VD,FOB,P24,2400.0,BRL,0.0,False
65539,6422fe5bdeb0deaf178f8481,2021-07-18,2021-07-18,Jul,2021,3423909,2316,DV,CIF,P24,-2800.0,BRL,8774.0,False
65559,6422fe5bdeb0deaf178f8495,2021-07-21,2021-07-21,Jul,2021,3403208,2333,DV,FOB,P24,-3000.0,BRL,0.0,False
65561,6422fe5bdeb0deaf178f8497,2021-07-20,2021-07-18,Jul,2021,3424402,2333,VD,FOB,P24,2800.0,BRL,0.0,False
65582,6422fe5bdeb0deaf178f84ac,2021-07-22,2021-07-21,Jul,2021,3423909,2351,DV,FOB,P24,-2800.0,BRL,0.0,False
65591,6422fe5bdeb0deaf178f84b5,2021-07-22,2021-07-21,Jul,2021,3423909,2350,VD,CIF,P12,1800.0,BRL,4177.0,False
65593,6422fe5bdeb0deaf178f84b7,2021-07-24,2021-07-22,Jul,2021,3403208,2325,VD,FOB,P12,1600.0,BRL,0.0,False
65595,6422fe5bdeb0deaf178f84b9,2021-07-25,2021-07-25,Jul,2021,3423909,2310,DV,CIF,P12,-1800.0,BRL,9310.0,False
65613,6422fe5bdeb0deaf178f84cb,2021-07-30,2021-07-29,Jul,2021,3424402,2335,VD,CIF,P12,1600.0,BRL,3799.0,False
65623,6422fe5bdeb0deaf178f84d5,2021-07-31,2021-07-31,Jul,2021,3424402,2315,VD,CIF,P12,1600.0,BRL,3321.0,False
65627,6422fe5bdeb0deaf178f84d9,2021-07-22,2021-07-20,Jul,2021,3423909,2317,DV,FOB,P24,-2400.0,BRL,0.0,False
65634,6422fe5bdeb0deaf178f84e0,2021-07-04,2021-07-04,Jul,2021,3423909,2344,DV,CIF,P24,-2800.0,BRL,11548.0,False
65636,6422fe5bdeb0deaf178f84e2,2021-07-05,2021-07-03,Jul,2021,3423909,2340,DV,CIF,P24,-2400.0,BRL,12411.0,False
65639,6422fe5bdeb0deaf178f84e5,2021-07-06,2021-07-03,Jul,2021,3423909,2328,VD,CIF,P24,3000.0,BRL,8107.0,False
65647,6422fe5bdeb0deaf178f84ed,2021-07-07,2021-07-05,Jul,2021,3423909,2308,VD,CIF,P12,1600.0,BRL,7963.0,False
65648,6422fe5bdeb0deaf178f84ee,2021-07-07,2021-07-07,Jul,2021,3423909,2329,DV,FOB,P12,-1800.0,BRL,0.0,False
65656,6422fe5bdeb0deaf178f84f6,2021-07-08,2021-07-08,Jul,2021,3403208,2313,VD,FOB,P12,1200.0,BRL,0.0,False
65663,6422fe5bdeb0deaf178f84fd,2021-07-09,2021-07-09,Jul,2021,3423909,2310,DV,CIF,P24,-2800.0,BRL,14669.0,False
65676,6422fe5bdeb0deaf178f850a,2021-07-11,2021-07-11,Jul,2021,3424402,2314,VD,FOB,P24,3000.0,BRL,0.0,False
65693,6422fe5bdeb0deaf178f851b,2021-07-05,2021-07-05,Jul,2021,3423909,2326,VD,CIF,P12,1200.0,BRL,8686.0,False
65717,6422fe5bdeb0deaf178f8533,2021-07-12,2021-07-11,Jul,2021,3423909,2328,VD,CIF,P12,1200.0,BRL,7112.0,False
65727,6422fe5bdeb0deaf178f853d,2021-07-14,2021-07-13,Jul,2021,3403208,2339,VD,FOB,P24,2400.0,BRL,0.0,False
65731,6422fe5bdeb0deaf178f8541,2021-07-14,2021-07-13,Jul,2021,3424402,2328,DV,CIF,P24,-2800.0,BRL,10572.0,False
65757,6422fe5bdeb0deaf178f855b,2021-07-17,2021-07-16,Jul,2021,3403208,2314,DV,FOB,P24,-2400.0,BRL,0.0,False
65767,6422fe5bdeb0deaf178f8565,2021-07-18,2021-07-18,Jul,2021,3424402,2340,VD,CIF,P12,1200.0,BRL,8026.0,False
65769,6422fe5bdeb0deaf178f8567,2021-07-18,2021-07-17,Jul,2021,3403208,2346,VD,FOB,P12,1800.0,BRL,0.0,False
65782,6422fe5bdeb0deaf178f8574,2021-07-18,2021-07-18,Jul,2021,3424402,2343,VD,CIF,P24,2400.0,BRL,10947.0,False
65806,6422fe5bdeb0deaf178f858c,2021-07-23,2021-07-23,Jul,2021,3423909,2326,DV,CIF,P24,-2800.0,BRL,11798.0,False
65824,6422fe5bdeb0deaf178f859e,2021-07-25,2021-07-24,Jul,2021,3423909,2328,VD,CIF,P24,3000.0,BRL,11082.0,False
65826,6422fe5bdeb0deaf178f85a0,2021-07-25,2021-07-25,Jul,2021,3403208,2339,VD,FOB,P24,2800.0,BRL,0.0,False
65836,6422fe5bdeb0deaf178f85aa,2021-07-25,2021-07-25,Jul,2021,3403208,2313,VD,FOB,P24,3000.0,BRL,0.0,False
65842,6422fe5bdeb0deaf178f85b0,2021-07-26,2021-07-25,Jul,2021,3424402,2339,VD,FOB,P24,2800.0,BRL,0.0,False
65858,6422fe5bdeb0deaf178f85c0,2021-07-25,2021-07-25,Jul,2021,3423909,2350,VD,CIF,P24,2800.0,BRL,11665.0,False
65868,6422fe5bdeb0deaf178f85ca,2021-07-27,2021-07-27,Jul,2021,3424402,2303,VD,FOB,P24,2400.0,BRL,0.0,False
65873,6422fe5bdeb0deaf178f85cf,2021-07-27,2021-07-26,Jul,2021,3423909,2348,DV,CIF,P12,-1200.0,BRL,7304.0,False
65874,6422fe5bdeb0deaf178f85d0,2021-07-26,2021-07-24,Jul,2021,3424402,2314,VD,FOB,P12,1800.0,BRL,0.0,False
65879,6422fe5bdeb0deaf178f85d5,2021-07-26,2021-07-25,Jul,2021,3403208,2315,VD,CIF,P12,1200.0,BRL,9939.0,False
65884,6422fe5bdeb0deaf178f85da,2021-07-28,2021-07-28,Jul,2021,3424402,2322,VD,CIF,P12,1200.0,BRL,2906.0,False
65891,6422fe5bdeb0deaf178f85e1,2021-07-28,2021-07-28,Jul,2021,3424402,2329,VD,FOB,P12,1600.0,BRL,0.0,False
65902,6422fe5bdeb0deaf178f85ec,2021-07-29,2021-07-29,Jul,2021,3424402,2311,VD,CIF,P12,1200.0,BRL,9440.0,False
65907,6422fe5bdeb0deaf178f85f1,2021-07-29,2021-07-28,Jul,2021,3403208,2346,VD,FOB,P12,1800.0,BRL,0.0,False
65916,6422fe5bdeb0deaf178f85fa,2021-07-31,2021-07-30,Jul,2021,3424402,2334,DV,CIF,P24,-3000.0,BRL,8262.0,False
65921,6422fe5bdeb0deaf178f85ff,2021-07-31,2021-07-29,Jul,2021,3424402,2313,VD,FOB,P24,2400.0,BRL,0.0,False
65946,6422fe5bdeb0deaf178f8618,2021-07-31,2021-07-31,Jul,2021,3423909,2323,VD,FOB,P24,2400.0,BRL,0.0,False
65961,6422fe5bdeb0deaf178f8627,2021-07-03,2021-07-01,Jul,2021,3424402,2336,VD,CIF,P24,2800.0,BRL,14860.0,False
65969,6422fe5bdeb0deaf178f862f,2021-07-01,2021-06-30,Jul,2021,3423909,2306,DV,CIF,P24,-3000.0,BRL,12274.0,False
65973,6422fe5bdeb0deaf178f8633,2021-07-03,2021-07-03,Jul,2021,3403208,2305,DV,CIF,P12,-1800.0,BRL,7258.0,False
65974,6422fe5bdeb0deaf178f8634,2021-07-03,2021-07-03,Jul,2021,3403208,2345,VD,CIF,P12,1600.0,BRL,8712.0,False
65998,6422fe5bdeb0deaf178f864c,2021-07-03,2021-07-03,Jul,2021,3424402,2318,VD,CIF,P12,1600.0,BRL,7445.0,False
66000,6422fe5cdeb0deaf178f864e,2021-07-03,2021-07-02,Jul,2021,3424402,2334,DV,CIF,P12,-1600.0,BRL,7245.0,False
66004,6422fe5cdeb0deaf178f8652,2021-07-04,2021-07-03,Jul,2021,3423909,2332,VD,FOB,P12,1200.0,BRL,0.0,False
66005,6422fe5cdeb0deaf178f8653,2021-07-04,2021-07-03,Jul,2021,3424402,2351,VD,FOB,P12,1600.0,BRL,0.0,False
66013,6422fe5cdeb0deaf178f865b,2021-07-03,2021-07-03,Jul,2021,3403208,2347,DV,CIF,P12,-1800.0,BRL,9847.0,False
66064,6422fe5cdeb0deaf178f868e,2021-07-08,2021-07-06,Jul,2021,3403208,2330,DV,FOB,P24,-3000.0,BRL,0.0,False
66075,6422fe5cdeb0deaf178f8699,2021-07-10,2021-07-08,Jul,2021,3424402,2306,DV,CIF,P24,-2400.0,BRL,11711.0,False
66081,6422fe5cdeb0deaf178f869f,2021-07-09,2021-07-09,Jul,2021,3403208,2325,DV,FOB,P12,-1600.0,BRL,0.0,False
66083,6422fe5cdeb0deaf178f86a1,2021-07-11,2021-07-11,Jul,2021,3424402,2334,VD,CIF,P24,3000.0,BRL,10110.0,False
66090,6422fe5cdeb0deaf178f86a8,2021-07-11,2021-07-11,Jul,2021,3423909,2317,DV,FOB,P24,-3000.0,BRL,0.0,False
66115,6422fe5cdeb0deaf178f86c1,2021-07-12,2021-07-11,Jul,2021,3424402,2317,VD,FOB,P12,1600.0,BRL,0.0,False
66127,6422fe5cdeb0deaf178f86cd,2021-07-15,2021-07-14,Jul,2021,3423909,2339,VD,FOB,P12,1600.0,BRL,0.0,False
66146,6422fe5cdeb0deaf178f86e0,2021-07-16,2021-07-16,Jul,2021,3403208,2306,DV,CIF,P24,-2400.0,BRL,14248.0,False
66148,6422fe5cdeb0deaf178f86e2,2021-07-17,2021-07-15,Jul,2021,3424402,2315,VD,CIF,P12,1800.0,BRL,5318.0,False
66164,6422fe5cdeb0deaf178f86f2,2021-07-24,2021-07-22,Jul,2021,3424402,2311,VD,CIF,P12,1200.0,BRL,5306.0,False
66176,6422fe5cdeb0deaf178f86fe,2021-07-23,2021-07-23,Jul,2021,3403208,2351,VD,FOB,P24,2400.0,BRL,0.0,False
66177,6422fe5cdeb0deaf178f86ff,2021-07-25,2021-07-22,Jul,2021,3403208,2315,VD,CIF,P12,1200.0,BRL,6262.0,False
66188,6422fe5cdeb0deaf178f870a,2021-07-10,2021-07-09,Jul,2021,3424402,2315,VD,CIF,P24,2800.0,BRL,8130.0,False
66211,6422fe5cdeb0deaf178f8721,2021-07-30,2021-07-30,Jul,2021,3423909,2315,DV,CIF,P12,-1200.0,BRL,5588.0,False
66259,6422fe5cdeb0deaf178f8751,2021-07-19,2021-07-18,Jul,2021,3424402,2307,VD,FOB,P24,3000.0,BRL,0.0,False
66262,6422fe5cdeb0deaf178f8754,2021-07-25,2021-07-22,Jul,2021,3403208,2350,VD,CIF,P24,3000.0,BRL,14046.0,False
66272,6422fe5cdeb0deaf178f875e,2021-07-29,2021-07-27,Jul,2021,3423909,2347,VD,CIF,P24,2800.0,BRL,9216.0,False
66281,6422fe5cdeb0deaf178f8767,2021-07-14,2021-07-14,Jul,2021,3423909,2303,VD,FOB,P24,3000.0,BRL,0.0,False
66290,6422fe5cdeb0deaf178f8770,2021-07-19,2021-07-17,Jul,2021,3423909,2346,VD,FOB,P12,1800.0,BRL,0.0,False
66300,6422fe5cdeb0deaf178f877a,2021-08-01,2021-07-30,Ago,2021,3424402,2335,VD,CIF,P24,2800.0,BRL,10544.0,False
66306,6422fe5cdeb0deaf178f8780,2021-07-22,2021-07-22,Jul,2021,3424402,2305,VD,CIF,P24,2400.0,BRL,11632.0,False
66315,6422fe5cdeb0deaf178f8789,2021-07-30,2021-07-28,Jul,2021,3423909,2310,VD,CIF,P12,1800.0,BRL,9199.0,False
66316,6422fe5cdeb0deaf178f878a,2021-07-28,2021-07-27,Jul,2021,3423909,2323,VD,FOB,P12,1800.0,BRL,0.0,False
66323,6422fe5cdeb0deaf178f8791,2021-07-01,2021-07-01,Jul,2021,3403208,2343,DV,CIF,P12,-1200.0,BRL,9543.0,False
66328,6422fe5cdeb0deaf178f8796,2021-07-03,2021-06-30,Jul,2021,3424402,2310,VD,CIF,P24,2400.0,BRL,11482.0,False
66334,6422fe5cdeb0deaf178f879c,2021-07-04,2021-07-03,Jul,2021,3423909,2350,VD,CIF,P24,2400.0,BRL,10848.0,False
66336,6422fe5cdeb0deaf178f879e,2021-07-02,2021-07-01,Jul,2021,3403208,2337,VD,CIF,P12,1800.0,BRL,9588.0,False
66342,6422fe5cdeb0deaf178f87a4,2021-07-04,2021-07-04,Jul,2021,3424402,2347,VD,CIF,P24,2400.0,BRL,9118.0,False
66344,6422fe5cdeb0deaf178f87a6,2021-07-02,2021-07-01,Jul,2021,3423909,2348,VD,CIF,P12,1600.0,BRL,8873.0,False
66353,6422fe5cdeb0deaf178f87af,2021-07-05,2021-07-04,Jul,2021,3424402,2306,VD,CIF,P24,3000.0,BRL,14403.0,False
66363,6422fe5cdeb0deaf178f87b9,2021-07-05,2021-07-04,Jul,2021,3423909,2345,DV,CIF,P24,-2400.0,BRL,11930.0,False
66364,6422fe5cdeb0deaf178f87ba,2021-07-05,2021-07-02,Jul,2021,3403208,2302,DV,FOB,P12,-1600.0,BRL,0.0,False
66366,6422fe5cdeb0deaf178f87bc,2021-07-03,2021-07-03,Jul,2021,3424402,2315,VD,CIF,P12,1200.0,BRL,6053.0,False
66376,6422fe5cdeb0deaf178f87c6,2021-07-06,2021-07-05,Jul,2021,3424402,2339,VD,FOB,P12,1600.0,BRL,0.0,False
66389,6422fe5cdeb0deaf178f87d3,2021-07-05,2021-07-04,Jul,2021,3424402,2329,VD,FOB,P12,1200.0,BRL,0.0,False
66400,6422fe5cdeb0deaf178f87de,2021-07-06,2021-07-06,Jul,2021,3403208,2312,VD,CIF,P24,3000.0,BRL,13831.0,False
66418,6422fe5cdeb0deaf178f87f0,2021-07-07,2021-07-05,Jul,2021,3423909,2349,VD,FOB,P12,1800.0,BRL,0.0,False
66425,6422fe5cdeb0deaf178f87f7,2021-07-07,2021-07-07,Jul,2021,3423909,2303,DV,FOB,P12,-1600.0,BRL,0.0,False
66428,6422fe5cdeb0deaf178f87fa,2021-07-06,2021-07-06,Jul,2021,3423909,2320,VD,FOB,P24,3000.0,BRL,0.0,False
66461,6422fe5cdeb0deaf178f881b,2021-07-10,2021-07-08,Jul,2021,3424402,2337,VD,CIF,P12,1800.0,BRL,8159.0,False
66467,6422fe5cdeb0deaf178f8821,2021-07-10,2021-07-09,Jul,2021,3423909,2311,VD,CIF,P12,1600.0,BRL,4934.0,False
66471,6422fe5cdeb0deaf178f8825,2021-07-10,2021-07-09,Jul,2021,3424402,2345,VD,CIF,P12,1600.0,BRL,3705.0,False
66475,6422fe5cdeb0deaf178f8829,2021-07-09,2021-07-08,Jul,2021,3423909,2344,VD,CIF,P12,1800.0,BRL,8234.0,False
66481,6422fe5cdeb0deaf178f882f,2021-07-09,2021-07-09,Jul,2021,3423909,2305,VD,CIF,P24,2800.0,BRL,13209.0,False
66521,6422fe5cdeb0deaf178f8857,2021-07-22,2021-07-20,Jul,2021,3403208,2307,VD,FOB,P12,1600.0,BRL,0.0,False
66527,6422fe5cdeb0deaf178f885d,2021-07-23,2021-07-23,Jul,2021,3403208,2308,VD,CIF,P24,2400.0,BRL,9515.0,False
66528,6422fe5cdeb0deaf178f885e,2021-07-21,2021-07-21,Jul,2021,3423909,2335,VD,CIF,P24,3000.0,BRL,11958.0,False
66593,6422fe5cdeb0deaf178f889f,2021-07-08,2021-07-06,Jul,2021,3424402,2305,VD,CIF,P24,3000.0,BRL,10850.0,False
66606,6422fe5cdeb0deaf178f88ac,2021-07-09,2021-07-06,Jul,2021,3423909,2322,VD,CIF,P12,1600.0,BRL,6448.0,False
66617,6422fe5cdeb0deaf178f88b7,2021-07-11,2021-07-09,Jul,2021,3423909,2309,VD,CIF,P24,2800.0,BRL,9230.0,False
66646,6422fe5cdeb0deaf178f88d4,2021-07-12,2021-07-12,Jul,2021,3423909,2342,VD,CIF,P12,1600.0,BRL,6027.0,False
66652,6422fe5cdeb0deaf178f88da,2021-07-12,2021-07-12,Jul,2021,3424402,2339,VD,FOB,P24,2400.0,BRL,0.0,False
66671,6422fe5cdeb0deaf178f88ed,2021-07-12,2021-07-11,Jul,2021,3423909,2320,VD,FOB,P24,2800.0,BRL,0.0,False
66676,6422fe5cdeb0deaf178f88f2,2021-07-13,2021-07-11,Jul,2021,3423909,2339,VD,FOB,P12,1800.0,BRL,0.0,False
66690,6422fe5cdeb0deaf178f8900,2021-07-12,2021-07-10,Jul,2021,3424402,2311,VD,CIF,P24,3000.0,BRL,13688.0,False
66695,6422fe5cdeb0deaf178f8905,2021-07-12,2021-07-12,Jul,2021,3424402,2323,VD,FOB,P12,1600.0,BRL,0.0,False
66705,6422fe5cdeb0deaf178f890f,2021-07-13,2021-07-13,Jul,2021,3424402,2346,VD,FOB,P12,1200.0,BRL,0.0,False
66714,6422fe5cdeb0deaf178f8918,2021-07-14,2021-07-14,Jul,2021,3424402,2338,VD,CIF,P24,2800.0,BRL,14864.0,False
66719,6422fe5cdeb0deaf178f891d,2021-07-15,2021-07-15,Jul,2021,3403208,2321,DV,FOB,P12,-1600.0,BRL,0.0,False
66725,6422fe5cdeb0deaf178f8923,2021-07-15,2021-07-14,Jul,2021,3403208,2332,VD,FOB,P12,1800.0,BRL,0.0,False
66739,6422fe5cdeb0deaf178f8931,2021-07-14,2021-07-14,Jul,2021,3424402,2312,VD,CIF,P12,1800.0,BRL,4074.0,False
